target,hour_index,Time (UTC)
n_targets,461053,2022-08-06 13:00:00+00:00
Price,461054,2022-08-06 14:00:00+00:00
n_targets,461054,2022-08-06 14:00:00+00:00
Price,461055,2022-08-06 15:00:00+00:00
n_targets,461055,2022-08-06 15:00:00+00:00
Price,461056,2022-08-06 16:00:00+00:00
n_targets,461056,2022-08-06 16:00:00+00:00
Price,461057,2022-08-06 17:00:00+00:00
Price,461058,2022-08-06 18:00:00+00:00
CF_Solar,461059,2022-08-06 19:00:00+00:00
Price,461059,2022-08-06 19:00:00+00:00
CF_Solar,461060,2022-08-06 20:00:00+00:00
Price,461060,2022-08-06 20:00:00+00:00
CF_Solar,461061,2022-08-06 21:00:00+00:00
Price,461061,2022-08-06 21:00:00+00:00
CF_Solar,461062,2022-08-06 22:00:00+00:00
Price,461062,2022-08-06 22:00:00+00:00
CF_Solar,461063,2022-08-06 23:00:00+00:00
Price,461063,2022-08-06 23:00:00+00:00
CF_Solar,461064,2022-08-07 00:00:00+00:00
Price,461064,2022-08-07 00:00:00+00:00
Price,461065,2022-08-07 01:00:00+00:00
Price,461066,2022-08-07 02:00:00+00:00
Price,461067,2022-08-07 03:00:00+00:00
n_targets,461067,2022-08-07 03:00:00+00:00
Price,461068,2022-08-07 04:00:00+00:00
n_targets,461068,2022-08-07 04:00:00+00:00
Price,461069,2022-08-07 05:00:00+00:00
n_targets,461069,2022-08-07 05:00:00+00:00
Price,461070,2022-08-07 06:00:00+00:00
n_targets,461070,2022-08-07 06:00:00+00:00
Price,461071,2022-08-07 07:00:00+00:00
n_targets,461071,2022-08-07 07:00:00+00:00
Price,461072,2022-08-07 08:00:00+00:00
n_targets,461072,2022-08-07 08:00:00+00:00
Price,461073,2022-08-07 09:00:00+00:00
n_targets,461073,2022-08-07 09:00:00+00:00
Price,461074,2022-08-07 10:00:00+00:00
n_targets,461074,2022-08-07 10:00:00+00:00
Price,461075,2022-08-07 11:00:00+00:00
n_targets,461075,2022-08-07 11:00:00+00:00
Price,461076,2022-08-07 12:00:00+00:00
n_targets,461076,2022-08-07 12:00:00+00:00
Price,461077,2022-08-07 13:00:00+00:00
n_targets,461077,2022-08-07 13:00:00+00:00
Price,461078,2022-08-07 14:00:00+00:00
n_targets,461078,2022-08-07 14:00:00+00:00
Price,461079,2022-08-07 15:00:00+00:00
n_targets,461079,2022-08-07 15:00:00+00:00
Price,461080,2022-08-07 16:00:00+00:00
n_targets,461080,2022-08-07 16:00:00+00:00
Price,461081,2022-08-07 17:00:00+00:00
Price,461082,2022-08-07 18:00:00+00:00
CF_Solar,461083,2022-08-07 19:00:00+00:00
Price,461083,2022-08-07 19:00:00+00:00
CF_Solar,461084,2022-08-07 20:00:00+00:00
Price,461084,2022-08-07 20:00:00+00:00
CF_Solar,461085,2022-08-07 21:00:00+00:00
Price,461085,2022-08-07 21:00:00+00:00
CF_Solar,461086,2022-08-07 22:00:00+00:00
Price,461086,2022-08-07 22:00:00+00:00
CF_Solar,461087,2022-08-07 23:00:00+00:00
Price,461087,2022-08-07 23:00:00+00:00
CF_Solar,461088,2022-08-08 00:00:00+00:00
CF_Wind,461088,2022-08-08 00:00:00+00:00
Price,461088,2022-08-08 00:00:00+00:00
CF_Solar,461089,2022-08-08 01:00:00+00:00
CF_Wind,461089,2022-08-08 01:00:00+00:00
Price,461089,2022-08-08 01:00:00+00:00
Price,461090,2022-08-08 02:00:00+00:00
Price,461091,2022-08-08 03:00:00+00:00
Price,461092,2022-08-08 04:00:00+00:00
n_targets,461092,2022-08-08 04:00:00+00:00
Price,461093,2022-08-08 05:00:00+00:00
n_targets,461093,2022-08-08 05:00:00+00:00
Price,461094,2022-08-08 06:00:00+00:00
Price,461095,2022-08-08 07:00:00+00:00
Price,461096,2022-08-08 08:00:00+00:00
Price,461097,2022-08-08 09:00:00+00:00
Price,461098,2022-08-08 10:00:00+00:00
Price,461099,2022-08-08 11:00:00+00:00
CF_Wind,461100,2022-08-08 12:00:00+00:00
Price,461100,2022-08-08 12:00:00+00:00
CF_Wind,461101,2022-08-08 13:00:00+00:00
Price,461101,2022-08-08 13:00:00+00:00
CF_Wind,461102,2022-08-08 14:00:00+00:00
Price,461102,2022-08-08 14:00:00+00:00
CF_Wind,461103,2022-08-08 15:00:00+00:00
Price,461103,2022-08-08 15:00:00+00:00
CF_Wind,461104,2022-08-08 16:00:00+00:00
Price,461104,2022-08-08 16:00:00+00:00
CF_Wind,461105,2022-08-08 17:00:00+00:00
Price,461105,2022-08-08 17:00:00+00:00
CF_Wind,461106,2022-08-08 18:00:00+00:00
Price,461106,2022-08-08 18:00:00+00:00
CF_Solar,461107,2022-08-08 19:00:00+00:00
Price,461107,2022-08-08 19:00:00+00:00
CF_Solar,461108,2022-08-08 20:00:00+00:00
Price,461108,2022-08-08 20:00:00+00:00
CF_Solar,461109,2022-08-08 21:00:00+00:00
Price,461109,2022-08-08 21:00:00+00:00
CF_Solar,461110,2022-08-08 22:00:00+00:00
Price,461110,2022-08-08 22:00:00+00:00
CF_Solar,461111,2022-08-08 23:00:00+00:00
Price,461111,2022-08-08 23:00:00+00:00
Price,461112,2022-08-09 00:00:00+00:00
Price,461113,2022-08-09 01:00:00+00:00
Price,461114,2022-08-09 02:00:00+00:00
Price,461115,2022-08-09 03:00:00+00:00
Load_MW,461116,2022-08-09 04:00:00+00:00
Price,461116,2022-08-09 04:00:00+00:00
CF_Wind,461117,2022-08-09 05:00:00+00:00
Load_MW,461117,2022-08-09 05:00:00+00:00
Price,461117,2022-08-09 05:00:00+00:00
CF_Wind,461118,2022-08-09 06:00:00+00:00
Price,461118,2022-08-09 06:00:00+00:00
Price,461119,2022-08-09 07:00:00+00:00
Price,461120,2022-08-09 08:00:00+00:00
Price,461121,2022-08-09 09:00:00+00:00
Price,461122,2022-08-09 10:00:00+00:00
CF_Wind,461123,2022-08-09 11:00:00+00:00
Price,461123,2022-08-09 11:00:00+00:00
CF_Wind,461124,2022-08-09 12:00:00+00:00
Price,461124,2022-08-09 12:00:00+00:00
CF_Wind,461125,2022-08-09 13:00:00+00:00
Price,461125,2022-08-09 13:00:00+00:00
CF_Wind,461126,2022-08-09 14:00:00+00:00
Price,461126,2022-08-09 14:00:00+00:00
Price,461127,2022-08-09 15:00:00+00:00
Price,461128,2022-08-09 16:00:00+00:00
Price,461129,2022-08-09 17:00:00+00:00
CF_Solar,461130,2022-08-09 18:00:00+00:00
Price,461130,2022-08-09 18:00:00+00:00
CF_Solar,461131,2022-08-09 19:00:00+00:00
Price,461131,2022-08-09 19:00:00+00:00
CF_Solar,461132,2022-08-09 20:00:00+00:00
Price,461132,2022-08-09 20:00:00+00:00
CF_Solar,461133,2022-08-09 21:00:00+00:00
Price,461133,2022-08-09 21:00:00+00:00
CF_Solar,461134,2022-08-09 22:00:00+00:00
Price,461134,2022-08-09 22:00:00+00:00
CF_Solar,461135,2022-08-09 23:00:00+00:00
Price,461135,2022-08-09 23:00:00+00:00
Price,461136,2022-08-10 00:00:00+00:00
Price,461137,2022-08-10 01:00:00+00:00
Price,461138,2022-08-10 02:00:00+00:00
CF_Wind,461139,2022-08-10 03:00:00+00:00
Price,461139,2022-08-10 03:00:00+00:00
CF_Wind,461140,2022-08-10 04:00:00+00:00
Price,461140,2022-08-10 04:00:00+00:00
CF_Wind,461141,2022-08-10 05:00:00+00:00
Load_MW,461141,2022-08-10 05:00:00+00:00
Price,461141,2022-08-10 05:00:00+00:00
CF_Wind,461142,2022-08-10 06:00:00+00:00
Load_MW,461142,2022-08-10 06:00:00+00:00
Price,461142,2022-08-10 06:00:00+00:00
CF_Wind,461143,2022-08-10 07:00:00+00:00
Price,461143,2022-08-10 07:00:00+00:00
CF_Wind,461144,2022-08-10 08:00:00+00:00
Price,461144,2022-08-10 08:00:00+00:00
CF_Wind,461145,2022-08-10 09:00:00+00:00
Price,461145,2022-08-10 09:00:00+00:00
CF_Wind,461146,2022-08-10 10:00:00+00:00
Price,461146,2022-08-10 10:00:00+00:00
CF_Wind,461147,2022-08-10 11:00:00+00:00
Price,461147,2022-08-10 11:00:00+00:00
CF_Wind,461148,2022-08-10 12:00:00+00:00
Price,461148,2022-08-10 12:00:00+00:00
CF_Wind,461149,2022-08-10 13:00:00+00:00
Price,461149,2022-08-10 13:00:00+00:00
CF_Wind,461150,2022-08-10 14:00:00+00:00
Price,461150,2022-08-10 14:00:00+00:00
CF_Wind,461151,2022-08-10 15:00:00+00:00
Price,461151,2022-08-10 15:00:00+00:00
CF_Wind,461152,2022-08-10 16:00:00+00:00
Price,461152,2022-08-10 16:00:00+00:00
Price,461153,2022-08-10 17:00:00+00:00
Price,461154,2022-08-10 18:00:00+00:00
CF_Solar,461155,2022-08-10 19:00:00+00:00
Price,461155,2022-08-10 19:00:00+00:00
CF_Solar,461156,2022-08-10 20:00:00+00:00
Price,461156,2022-08-10 20:00:00+00:00
CF_Solar,461157,2022-08-10 21:00:00+00:00
Price,461157,2022-08-10 21:00:00+00:00
CF_Solar,461158,2022-08-10 22:00:00+00:00
Price,461158,2022-08-10 22:00:00+00:00
CF_Solar,461159,2022-08-10 23:00:00+00:00
Price,461159,2022-08-10 23:00:00+00:00
CF_Solar,461160,2022-08-11 00:00:00+00:00
Price,461160,2022-08-11 00:00:00+00:00
Price,461161,2022-08-11 01:00:00+00:00
CF_Wind,461162,2022-08-11 02:00:00+00:00
Price,461162,2022-08-11 02:00:00+00:00
CF_Wind,461163,2022-08-11 03:00:00+00:00
Price,461163,2022-08-11 03:00:00+00:00
CF_Wind,461164,2022-08-11 04:00:00+00:00
Price,461164,2022-08-11 04:00:00+00:00
CF_Wind,461165,2022-08-11 05:00:00+00:00
Price,461165,2022-08-11 05:00:00+00:00
CF_Wind,461166,2022-08-11 06:00:00+00:00
Price,461166,2022-08-11 06:00:00+00:00
CF_Wind,461167,2022-08-11 07:00:00+00:00
Price,461167,2022-08-11 07:00:00+00:00
CF_Wind,461168,2022-08-11 08:00:00+00:00
Price,461168,2022-08-11 08:00:00+00:00
CF_Wind,461169,2022-08-11 09:00:00+00:00
Price,461169,2022-08-11 09:00:00+00:00
CF_Wind,461170,2022-08-11 10:00:00+00:00
Price,461170,2022-08-11 10:00:00+00:00
CF_Wind,461171,2022-08-11 11:00:00+00:00
Price,461171,2022-08-11 11:00:00+00:00
CF_Wind,461172,2022-08-11 12:00:00+00:00
Price,461172,2022-08-11 12:00:00+00:00
CF_Wind,461173,2022-08-11 13:00:00+00:00
Load_MW,461173,2022-08-11 13:00:00+00:00
Price,461173,2022-08-11 13:00:00+00:00
CF_Wind,461174,2022-08-11 14:00:00+00:00
Load_MW,461174,2022-08-11 14:00:00+00:00
Price,461174,2022-08-11 14:00:00+00:00
CF_Wind,461175,2022-08-11 15:00:00+00:00
Load_MW,461175,2022-08-11 15:00:00+00:00
Price,461175,2022-08-11 15:00:00+00:00
CF_Wind,461176,2022-08-11 16:00:00+00:00
Price,461176,2022-08-11 16:00:00+00:00
CF_Wind,461177,2022-08-11 17:00:00+00:00
Price,461177,2022-08-11 17:00:00+00:00
CF_Solar,461178,2022-08-11 18:00:00+00:00
CF_Wind,461178,2022-08-11 18:00:00+00:00
Price,461178,2022-08-11 18:00:00+00:00
CF_Solar,461179,2022-08-11 19:00:00+00:00
CF_Wind,461179,2022-08-11 19:00:00+00:00
Price,461179,2022-08-11 19:00:00+00:00
CF_Solar,461180,2022-08-11 20:00:00+00:00
CF_Wind,461180,2022-08-11 20:00:00+00:00
Price,461180,2022-08-11 20:00:00+00:00
CF_Solar,461181,2022-08-11 21:00:00+00:00
CF_Wind,461181,2022-08-11 21:00:00+00:00
Price,461181,2022-08-11 21:00:00+00:00
CF_Solar,461182,2022-08-11 22:00:00+00:00
CF_Wind,461182,2022-08-11 22:00:00+00:00
Price,461182,2022-08-11 22:00:00+00:00
CF_Solar,461183,2022-08-11 23:00:00+00:00
CF_Wind,461183,2022-08-11 23:00:00+00:00
Price,461183,2022-08-11 23:00:00+00:00
CF_Solar,461184,2022-08-12 00:00:00+00:00
CF_Wind,461184,2022-08-12 00:00:00+00:00
Price,461184,2022-08-12 00:00:00+00:00
CF_Solar,461185,2022-08-12 01:00:00+00:00
CF_Wind,461185,2022-08-12 01:00:00+00:00
Price,461185,2022-08-12 01:00:00+00:00
CF_Wind,461186,2022-08-12 02:00:00+00:00
Price,461186,2022-08-12 02:00:00+00:00
CF_Wind,461187,2022-08-12 03:00:00+00:00
Price,461187,2022-08-12 03:00:00+00:00
CF_Wind,461188,2022-08-12 04:00:00+00:00
Price,461188,2022-08-12 04:00:00+00:00
CF_Wind,461189,2022-08-12 05:00:00+00:00
Price,461189,2022-08-12 05:00:00+00:00
CF_Wind,461190,2022-08-12 06:00:00+00:00
Price,461190,2022-08-12 06:00:00+00:00
CF_Wind,461191,2022-08-12 07:00:00+00:00
Price,461191,2022-08-12 07:00:00+00:00
CF_Wind,461192,2022-08-12 08:00:00+00:00
Price,461192,2022-08-12 08:00:00+00:00
CF_Wind,461193,2022-08-12 09:00:00+00:00
Price,461193,2022-08-12 09:00:00+00:00
CF_Wind,461194,2022-08-12 10:00:00+00:00
Price,461194,2022-08-12 10:00:00+00:00
CF_Wind,461195,2022-08-12 11:00:00+00:00
Price,461195,2022-08-12 11:00:00+00:00
CF_Wind,461196,2022-08-12 12:00:00+00:00
Price,461196,2022-08-12 12:00:00+00:00
CF_Wind,461197,2022-08-12 13:00:00+00:00
Price,461197,2022-08-12 13:00:00+00:00
CF_Wind,461198,2022-08-12 14:00:00+00:00
Price,461198,2022-08-12 14:00:00+00:00
CF_Wind,461199,2022-08-12 15:00:00+00:00
Price,461199,2022-08-12 15:00:00+00:00
CF_Wind,461200,2022-08-12 16:00:00+00:00
Price,461200,2022-08-12 16:00:00+00:00
CF_Wind,461201,2022-08-12 17:00:00+00:00
Price,461201,2022-08-12 17:00:00+00:00
CF_Wind,461202,2022-08-12 18:00:00+00:00
Price,461202,2022-08-12 18:00:00+00:00
CF_Solar,461203,2022-08-12 19:00:00+00:00
CF_Wind,461203,2022-08-12 19:00:00+00:00
Price,461203,2022-08-12 19:00:00+00:00
CF_Solar,461204,2022-08-12 20:00:00+00:00
CF_Wind,461204,2022-08-12 20:00:00+00:00
Price,461204,2022-08-12 20:00:00+00:00
CF_Solar,461205,2022-08-12 21:00:00+00:00
CF_Wind,461205,2022-08-12 21:00:00+00:00
Price,461205,2022-08-12 21:00:00+00:00
CF_Solar,461206,2022-08-12 22:00:00+00:00
CF_Wind,461206,2022-08-12 22:00:00+00:00
Price,461206,2022-08-12 22:00:00+00:00
CF_Solar,461207,2022-08-12 23:00:00+00:00
CF_Wind,461207,2022-08-12 23:00:00+00:00
Price,461207,2022-08-12 23:00:00+00:00
CF_Solar,461208,2022-08-13 00:00:00+00:00
CF_Wind,461208,2022-08-13 00:00:00+00:00
Price,461208,2022-08-13 00:00:00+00:00
CF_Solar,461209,2022-08-13 01:00:00+00:00
CF_Wind,461209,2022-08-13 01:00:00+00:00
Price,461209,2022-08-13 01:00:00+00:00
CF_Solar,461210,2022-08-13 02:00:00+00:00
CF_Wind,461210,2022-08-13 02:00:00+00:00
Price,461210,2022-08-13 02:00:00+00:00
CF_Solar,461211,2022-08-13 03:00:00+00:00
CF_Wind,461211,2022-08-13 03:00:00+00:00
Price,461211,2022-08-13 03:00:00+00:00
CF_Solar,461212,2022-08-13 04:00:00+00:00
CF_Wind,461212,2022-08-13 04:00:00+00:00
Price,461212,2022-08-13 04:00:00+00:00
CF_Solar,461213,2022-08-13 05:00:00+00:00
CF_Wind,461213,2022-08-13 05:00:00+00:00
Price,461213,2022-08-13 05:00:00+00:00
CF_Wind,461214,2022-08-13 06:00:00+00:00
Price,461214,2022-08-13 06:00:00+00:00
CF_Wind,461215,2022-08-13 07:00:00+00:00
Price,461215,2022-08-13 07:00:00+00:00
CF_Wind,461216,2022-08-13 08:00:00+00:00
Price,461216,2022-08-13 08:00:00+00:00
CF_Wind,461217,2022-08-13 09:00:00+00:00
Price,461217,2022-08-13 09:00:00+00:00
CF_Wind,461218,2022-08-13 10:00:00+00:00
Price,461218,2022-08-13 10:00:00+00:00
CF_Wind,461219,2022-08-13 11:00:00+00:00
Price,461219,2022-08-13 11:00:00+00:00
CF_Wind,461220,2022-08-13 12:00:00+00:00
Price,461220,2022-08-13 12:00:00+00:00
CF_Wind,461221,2022-08-13 13:00:00+00:00
Price,461221,2022-08-13 13:00:00+00:00
CF_Wind,461222,2022-08-13 14:00:00+00:00
Price,461222,2022-08-13 14:00:00+00:00
CF_Wind,461223,2022-08-13 15:00:00+00:00
Price,461223,2022-08-13 15:00:00+00:00
Price,461224,2022-08-13 16:00:00+00:00
Price,461225,2022-08-13 17:00:00+00:00
CF_Solar,461226,2022-08-13 18:00:00+00:00
Price,461226,2022-08-13 18:00:00+00:00
CF_Solar,461227,2022-08-13 19:00:00+00:00
Price,461227,2022-08-13 19:00:00+00:00
CF_Solar,461228,2022-08-13 20:00:00+00:00
Price,461228,2022-08-13 20:00:00+00:00
CF_Solar,461229,2022-08-13 21:00:00+00:00
Price,461229,2022-08-13 21:00:00+00:00
CF_Solar,461230,2022-08-13 22:00:00+00:00
Price,461230,2022-08-13 22:00:00+00:00
CF_Solar,461231,2022-08-13 23:00:00+00:00
Price,461231,2022-08-13 23:00:00+00:00
CF_Solar,461232,2022-08-14 00:00:00+00:00
Price,461232,2022-08-14 00:00:00+00:00
CF_Solar,461233,2022-08-14 01:00:00+00:00
CF_Wind,461233,2022-08-14 01:00:00+00:00
Price,461233,2022-08-14 01:00:00+00:00
CF_Solar,461234,2022-08-14 02:00:00+00:00
CF_Wind,461234,2022-08-14 02:00:00+00:00
Price,461234,2022-08-14 02:00:00+00:00
CF_Solar,461235,2022-08-14 03:00:00+00:00
CF_Wind,461235,2022-08-14 03:00:00+00:00
Price,461235,2022-08-14 03:00:00+00:00
CF_Wind,461236,2022-08-14 04:00:00+00:00
Price,461236,2022-08-14 04:00:00+00:00
CF_Wind,461237,2022-08-14 05:00:00+00:00
Price,461237,2022-08-14 05:00:00+00:00
CF_Wind,461238,2022-08-14 06:00:00+00:00
Load_MW,461238,2022-08-14 06:00:00+00:00
Price,461238,2022-08-14 06:00:00+00:00
CF_Wind,461239,2022-08-14 07:00:00+00:00
Price,461239,2022-08-14 07:00:00+00:00
CF_Wind,461240,2022-08-14 08:00:00+00:00
Price,461240,2022-08-14 08:00:00+00:00
CF_Wind,461241,2022-08-14 09:00:00+00:00
Price,461241,2022-08-14 09:00:00+00:00
CF_Wind,461242,2022-08-14 10:00:00+00:00
Price,461242,2022-08-14 10:00:00+00:00
CF_Wind,461243,2022-08-14 11:00:00+00:00
Price,461243,2022-08-14 11:00:00+00:00
CF_Wind,461244,2022-08-14 12:00:00+00:00
Price,461244,2022-08-14 12:00:00+00:00
CF_Wind,461245,2022-08-14 13:00:00+00:00
Price,461245,2022-08-14 13:00:00+00:00
CF_Wind,461246,2022-08-14 14:00:00+00:00
Price,461246,2022-08-14 14:00:00+00:00
CF_Wind,461247,2022-08-14 15:00:00+00:00
Price,461247,2022-08-14 15:00:00+00:00
CF_Wind,461248,2022-08-14 16:00:00+00:00
Price,461248,2022-08-14 16:00:00+00:00
CF_Wind,461249,2022-08-14 17:00:00+00:00
Price,461249,2022-08-14 17:00:00+00:00
CF_Wind,461250,2022-08-14 18:00:00+00:00
Price,461250,2022-08-14 18:00:00+00:00
CF_Solar,461251,2022-08-14 19:00:00+00:00
CF_Wind,461251,2022-08-14 19:00:00+00:00
Price,461251,2022-08-14 19:00:00+00:00
CF_Solar,461252,2022-08-14 20:00:00+00:00
CF_Wind,461252,2022-08-14 20:00:00+00:00
Price,461252,2022-08-14 20:00:00+00:00
CF_Solar,461253,2022-08-14 21:00:00+00:00
CF_Wind,461253,2022-08-14 21:00:00+00:00
Price,461253,2022-08-14 21:00:00+00:00
CF_Solar,461254,2022-08-14 22:00:00+00:00
CF_Wind,461254,2022-08-14 22:00:00+00:00
Price,461254,2022-08-14 22:00:00+00:00
CF_Solar,461255,2022-08-14 23:00:00+00:00
CF_Wind,461255,2022-08-14 23:00:00+00:00
Price,461255,2022-08-14 23:00:00+00:00
CF_Solar,461280,2022-08-16 00:00:00+00:00
CF_Wind,461280,2022-08-16 00:00:00+00:00
Price,461280,2022-08-16 00:00:00+00:00
CF_Solar,461281,2022-08-16 01:00:00+00:00
Price,461281,2022-08-16 01:00:00+00:00
CF_Solar,461282,2022-08-16 02:00:00+00:00
Price,461282,2022-08-16 02:00:00+00:00
CF_Solar,461283,2022-08-16 03:00:00+00:00
Price,461283,2022-08-16 03:00:00+00:00
CF_Solar,461284,2022-08-16 04:00:00+00:00
Price,461284,2022-08-16 04:00:00+00:00
CF_Solar,461285,2022-08-16 05:00:00+00:00
Price,461285,2022-08-16 05:00:00+00:00
CF_Solar,461286,2022-08-16 06:00:00+00:00
Price,461286,2022-08-16 06:00:00+00:00
Price,461287,2022-08-16 07:00:00+00:00
Price,461288,2022-08-16 08:00:00+00:00
Price,461289,2022-08-16 09:00:00+00:00
CF_Wind,461290,2022-08-16 10:00:00+00:00
Price,461290,2022-08-16 10:00:00+00:00
CF_Wind,461291,2022-08-16 11:00:00+00:00
Price,461291,2022-08-16 11:00:00+00:00
CF_Wind,461292,2022-08-16 12:00:00+00:00
Price,461292,2022-08-16 12:00:00+00:00
CF_Wind,461293,2022-08-16 13:00:00+00:00
Price,461293,2022-08-16 13:00:00+00:00
CF_Wind,461294,2022-08-16 14:00:00+00:00
Price,461294,2022-08-16 14:00:00+00:00
CF_Wind,461295,2022-08-16 15:00:00+00:00
Price,461295,2022-08-16 15:00:00+00:00
CF_Wind,461296,2022-08-16 16:00:00+00:00
Price,461296,2022-08-16 16:00:00+00:00
CF_Wind,461297,2022-08-16 17:00:00+00:00
Price,461297,2022-08-16 17:00:00+00:00
CF_Solar,461298,2022-08-16 18:00:00+00:00
CF_Wind,461298,2022-08-16 18:00:00+00:00
Price,461298,2022-08-16 18:00:00+00:00
CF_Solar,461299,2022-08-16 19:00:00+00:00
CF_Wind,461299,2022-08-16 19:00:00+00:00
Price,461299,2022-08-16 19:00:00+00:00
CF_Solar,461300,2022-08-16 20:00:00+00:00
CF_Wind,461300,2022-08-16 20:00:00+00:00
Price,461300,2022-08-16 20:00:00+00:00
CF_Solar,461301,2022-08-16 21:00:00+00:00
CF_Wind,461301,2022-08-16 21:00:00+00:00
Price,461301,2022-08-16 21:00:00+00:00
CF_Solar,461302,2022-08-16 22:00:00+00:00
CF_Wind,461302,2022-08-16 22:00:00+00:00
Price,461302,2022-08-16 22:00:00+00:00
CF_Solar,461303,2022-08-16 23:00:00+00:00
CF_Wind,461303,2022-08-16 23:00:00+00:00
Price,461303,2022-08-16 23:00:00+00:00
CF_Solar,461304,2022-08-17 00:00:00+00:00
CF_Wind,461304,2022-08-17 00:00:00+00:00
Price,461304,2022-08-17 00:00:00+00:00
CF_Solar,461305,2022-08-17 01:00:00+00:00
CF_Wind,461305,2022-08-17 01:00:00+00:00
Price,461305,2022-08-17 01:00:00+00:00
CF_Solar,461306,2022-08-17 02:00:00+00:00
CF_Wind,461306,2022-08-17 02:00:00+00:00
Price,461306,2022-08-17 02:00:00+00:00
CF_Solar,461307,2022-08-17 03:00:00+00:00
CF_Wind,461307,2022-08-17 03:00:00+00:00
Price,461307,2022-08-17 03:00:00+00:00
CF_Solar,461308,2022-08-17 04:00:00+00:00
CF_Wind,461308,2022-08-17 04:00:00+00:00
Price,461308,2022-08-17 04:00:00+00:00
CF_Solar,461309,2022-08-17 05:00:00+00:00
CF_Wind,461309,2022-08-17 05:00:00+00:00
Price,461309,2022-08-17 05:00:00+00:00
CF_Wind,461310,2022-08-17 06:00:00+00:00
Price,461310,2022-08-17 06:00:00+00:00
CF_Wind,461311,2022-08-17 07:00:00+00:00
Price,461311,2022-08-17 07:00:00+00:00
CF_Wind,461312,2022-08-17 08:00:00+00:00
Price,461312,2022-08-17 08:00:00+00:00
CF_Wind,461313,2022-08-17 09:00:00+00:00
Price,461313,2022-08-17 09:00:00+00:00
CF_Wind,461314,2022-08-17 10:00:00+00:00
Price,461314,2022-08-17 10:00:00+00:00
CF_Wind,461315,2022-08-17 11:00:00+00:00
Price,461315,2022-08-17 11:00:00+00:00
CF_Wind,461316,2022-08-17 12:00:00+00:00
Price,461316,2022-08-17 12:00:00+00:00
CF_Wind,461317,2022-08-17 13:00:00+00:00
Price,461317,2022-08-17 13:00:00+00:00
CF_Wind,461318,2022-08-17 14:00:00+00:00
Price,461318,2022-08-17 14:00:00+00:00
CF_Wind,461319,2022-08-17 15:00:00+00:00
Price,461319,2022-08-17 15:00:00+00:00
CF_Wind,461320,2022-08-17 16:00:00+00:00
Price,461320,2022-08-17 16:00:00+00:00
CF_Wind,461321,2022-08-17 17:00:00+00:00
Price,461321,2022-08-17 17:00:00+00:00
CF_Solar,461322,2022-08-17 18:00:00+00:00
CF_Wind,461322,2022-08-17 18:00:00+00:00
Price,461322,2022-08-17 18:00:00+00:00
CF_Solar,461323,2022-08-17 19:00:00+00:00
CF_Wind,461323,2022-08-17 19:00:00+00:00
Price,461323,2022-08-17 19:00:00+00:00
CF_Solar,461324,2022-08-17 20:00:00+00:00
CF_Wind,461324,2022-08-17 20:00:00+00:00
Price,461324,2022-08-17 20:00:00+00:00
CF_Solar,461325,2022-08-17 21:00:00+00:00
CF_Wind,461325,2022-08-17 21:00:00+00:00
Price,461325,2022-08-17 21:00:00+00:00
CF_Solar,461326,2022-08-17 22:00:00+00:00
CF_Wind,461326,2022-08-17 22:00:00+00:00
Price,461326,2022-08-17 22:00:00+00:00
CF_Solar,461327,2022-08-17 23:00:00+00:00
CF_Wind,461327,2022-08-17 23:00:00+00:00
Price,461327,2022-08-17 23:00:00+00:00
CF_Solar,461328,2022-08-18 00:00:00+00:00
CF_Wind,461328,2022-08-18 00:00:00+00:00
Price,461328,2022-08-18 00:00:00+00:00
CF_Solar,461329,2022-08-18 01:00:00+00:00
CF_Wind,461329,2022-08-18 01:00:00+00:00
Price,461329,2022-08-18 01:00:00+00:00
CF_Solar,461330,2022-08-18 02:00:00+00:00
CF_Wind,461330,2022-08-18 02:00:00+00:00
Price,461330,2022-08-18 02:00:00+00:00
CF_Solar,461331,2022-08-18 03:00:00+00:00
CF_Wind,461331,2022-08-18 03:00:00+00:00
Price,461331,2022-08-18 03:00:00+00:00
CF_Solar,461332,2022-08-18 04:00:00+00:00
CF_Wind,461332,2022-08-18 04:00:00+00:00
Price,461332,2022-08-18 04:00:00+00:00
CF_Solar,461333,2022-08-18 05:00:00+00:00
CF_Wind,461333,2022-08-18 05:00:00+00:00
Price,461333,2022-08-18 05:00:00+00:00
CF_Wind,461334,2022-08-18 06:00:00+00:00
Price,461334,2022-08-18 06:00:00+00:00
CF_Wind,461335,2022-08-18 07:00:00+00:00
Price,461335,2022-08-18 07:00:00+00:00
CF_Wind,461336,2022-08-18 08:00:00+00:00
Price,461336,2022-08-18 08:00:00+00:00
CF_Wind,461337,2022-08-18 09:00:00+00:00
Price,461337,2022-08-18 09:00:00+00:00
CF_Wind,461338,2022-08-18 10:00:00+00:00
Price,461338,2022-08-18 10:00:00+00:00
CF_Wind,461339,2022-08-18 11:00:00+00:00
Price,461339,2022-08-18 11:00:00+00:00
CF_Wind,461340,2022-08-18 12:00:00+00:00
Price,461340,2022-08-18 12:00:00+00:00
CF_Wind,461341,2022-08-18 13:00:00+00:00
Price,461341,2022-08-18 13:00:00+00:00
CF_Wind,461342,2022-08-18 14:00:00+00:00
Price,461342,2022-08-18 14:00:00+00:00
CF_Wind,461343,2022-08-18 15:00:00+00:00
Price,461343,2022-08-18 15:00:00+00:00
CF_Wind,461344,2022-08-18 16:00:00+00:00
